lord_id,name,alliance_id,alliance_tag,town_center,home_server,in_power_rankings,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
3259177,ᴮᴱᴿᵁBaby Majin ʚïɞ,196183,-IR-,25,193,True,205106822,193,638224486,League of Order,3517581,205106822,144249019,31734406,18820467,10302930,227476,304755838,62,53902,118187,226,775204354,796852788,1423240083,2402650617,10,6836824009,1412,143356,4923135072,5192564628,4338128152,2620508772,4860894,113379850,345488210,27160793,9139772,142820841
8128713,TriggosOBerry,196183,-IR-,25,193,True,204634774,27017,1252323852,League of Order,-,204708974,145715080,31734406,18820468,8364800,4945194,575191230,1639,171452,176004,1348,717434518,653015971,510512519,4512483681,3149,1509290115,322,125952,9997084275,9229524796,4206068310,5155161446,3869877,315670710,811599763,33887111,8376093,81946676
7787716,IMightBeKex,196183,-IR-,25,193,True,168376672,27017,726899591,Wilderburg,-,168376672,108868654,31732531,18820467,8951850,999517,434296760,128,82337,186050,752,885033438,754356614,550251514,1841381806,23754,2124143598,458,149344,9633877566,6656352903,5222574603,4219890192,4739066,254446251,353597680,12173243,4784024,101848452
8159557,DaHaSh 乂,196183,-IR-,25,193,True,147096002,27017,630691681,Springwardens,-,147096002,87709294,31732531,18820467,8833710,1606590,445567385,384,92602,119498,927,763493605,513324295,620064368,1704852744,332,2548795100,532,91099,8299282209,8587837924,4852926703,4589635167,4210520,207821863,386740882,8198237,4494450,23154150
8180277,MP 愛 ᴱᴳᴼ,196183,-IR-,25,193,True,142787345,27017,1068124312,League of Order,-,142787345,83946177,31732531,18820467,8286600,493225,451628469,67,69256,247830,971,1443552939,1237875306,1137174987,3126147258,9662,3780964396,797,164533,10841936171,10762413502,7389316921,6041134047,2795383,353863001,606754985,33896189,10113459,63396447
7806387,Shadow Drone,196183,-IR-,25,193,True,141956177,27017,591668391,Wilderburg,-,141960167,83084244,31734406,18820467,8249960,2973852,345775503,294,71456,100928,1034,483391049,232665561,104863611,608428152,2000,587692692,126,50868,12875667039,11806751517,7872787626,7856402884,4978438,166555179,369993182,8507929,4306773,42065536
8090257,ᴵᴿGunterXBomber,196183,-IR-,25,193,True,138694408,27017,457391637,League of Order,-,138694408,79451575,31734406,18820467,8461370,1412396,381541583,574,88936,131200,285,1190515701,747289429,1339897904,2505400147,1345,4018807061,880,145610,7814322763,7651781352,4229180927,4726443527,2697072,151441658,263175372,10785531,4094847,27722228
7419084,RIPRedBerry,196183,-IR-,25,193,True,134847999,193,432489608,League of Order,7654394,134847999,77172630,31732531,18820468,7122370,601434,314423707,196,51109,100446,270,1082807481,890674571,754602696,1486838818,20,1743873398,354,74626,6022635443,5009726170,3596350043,3174014167,353879,126198392,257980481,9365507,4640837,34215545
4692688,Dresdan,196183,-IR-,25,193,True,133627288,27017,281642669,League of Order,-,133631178,73353930,31732531,18820467,9644510,643040,295076841,16,73760,113597,80,1963726550,2304818009,1127396453,1900841429,70,-,-,95653,9320260633,10437327668,5864768780,6111671937,5124257,134431178,129633636,1601646,997139,14927704
7855866,Zylas,-,-,25,193,True,128979020,193,550856116,League of Order,19574153,128979020,70995152,31732531,18820467,7430870,1603751,420131386,189,68120,175567,501,2926756093,1793082545,1383563253,2389689118,31433,935193628,204,190122,9449108925,8669368938,5193632254,5213886808,2578412,197407423,241553648,2173052,2355396,107220453
5260453,CozzMo,196183,-IR-,25,193,True,120559408,193,308433911,League of Order,-,120562248,62897660,31732531,18820467,7108750,231807,324450238,38,54181,149305,256,1245243932,1424229682,1144182854,3147886229,70,4600000,1,110915,7991686836,8925905425,6094528938,5845939803,1926979,127106947,154064007,3978707,1027514,22207321
4254007,Mac phall,196183,-IR-,25,193,True,119603993,193,320167517,League of Order,6185161,119619493,61301055,31732531,18820467,7749940,503946,261730388,135,35321,127337,827,1168793703,1300465554,829173442,1701819072,1590,20414797,5,99115,5880207117,5961540877,3566376316,3284268969,3329774,101717373,180349837,3320593,2394398,32314564
8210345,Kasper1987,196183,-IR-,25,193,True,118513540,27017,421431295,Wilderburg,-,122731450,59788262,31732531,18820467,8172280,395434,364502430,199,60745,107100,873,1604520941,1104286588,868241822,2207408084,621,142118441,42,89337,9388589942,7458423657,5579547065,5045085971,3348846,165756789,185457991,4913748,4785950,60370324
7779530,SeanB,196183,-IR-,25,193,True,118451791,193,267736784,League of Order,7787036,118451791,60535763,31732531,18820467,7363030,1210038,292661936,84,74375,92830,153,1574009802,1398059163,940980277,999514289,68,225593953,51,70224,7761544015,7350839085,2957464864,4018873217,2446440,88497194,113058347,2737561,1957776,61407164
8167807,OldOrc,196183,-IR-,25,193,True,117552444,193,277672718,Wilderburg,9547211,117552444,58938016,31732531,18820467,8061430,675439,241943218,2,82839,45644,97,226555290,196814627,265017238,519629486,49,2278819,1,50689,6593275702,6080153429,2235692096,3556402410,2005781,68061559,185327595,9832692,5716162,8729529
4892992,ᴶᵘˢᵗHappy,196183,-IR-,25,193,True,116871006,193,558534565,League of Order,-,116871006,59223888,31732531,18820467,7094120,1416552,352248188,281,44532,177563,340,1321951456,1668094658,1335500616,3032522872,372,336298063,88,100112,6935995958,7726051844,5146413000,4621516240,1040153,172379734,224967752,3827942,5025576,152073581
4288431,ᴶᵘˢᵗNatsuᴸᵉᶜᵒ,196183,-IR-,25,193,True,116819215,27017,540248155,Wilderburg,-,116819215,58040587,31732531,18820467,8225630,1157319,463695494,642,142293,123282,1843,5515762798,4912763518,1947729583,3687376140,11718,6486362756,1360,156744,9767903339,10365021822,5203297918,4380231834,2328314,146005261,267444204,6170937,2729110,117430922
8148309,Jurban,196183,-IR-,25,193,True,116681905,193,269986148,League of Order,6295801,116712755,59288817,31732531,18820467,6840090,52184,193461691,36,42153,121254,153,1368119324,2022220934,1355728720,2096094820,725,10000000,2,74690,5116304677,6435577276,4207761215,3937348435,1215561,105220412,155152943,1902396,933729,6734730
2617451,乂 Smoky 乂,196183,-IR-,25,193,True,116506288,193,377628621,League of Order,12230248,116506288,59176460,31732531,18544827,7052470,577037,189063942,70,31387,95543,503,126184150,211064444,301319294,386851368,3,5000207,4,55314,3048306204,2562454337,2199485329,2009096635,2023694,125351563,226241296,5181826,1561728,19258805
8095855,Hanhkoem 고수,196183,-IR-,25,193,True,114457796,27017,279335752,League of Order,-,114525284,59533749,31366440,17955727,5601880,123821,329230263,2,16839,120026,453,4550597774,3561066948,3385352094,2995700547,71565,35108423,11,157750,6813713114,6231950061,5293995246,3697775898,1561662,94282371,137490661,415889,148088,46996814
8090141,乂 Embassy 乂,196183,-IR-,25,193,True,113531605,193,239152348,League of Order,4638300,113531605,55831517,31732531,18820467,7147090,158376,243934389,-,16721,86279,33,4170041857,4045550765,2061781432,2120147848,3887,78446901,18,140586,4973393801,5236854487,2689828518,2361427248,2580297,74091645,135111996,780440,262111,28883416
7929268,Qızılbaş,196183,-IR-,25,193,True,113059698,193,184410648,League of Order,3782358,113059698,54547420,31732531,18820467,7959280,368988,187655282,29,39304,99129,239,2375271685,2208759967,1411962814,1371257727,21256,7016224,7,98851,3803700325,3600609556,2701389033,2250027778,2508398,70650518,103408830,2124344,555131,7657266
7881550,Cernooooo,196183,-IR-,25,193,True,112700739,193,244739540,Wilderburg,6296433,113919859,54851171,31732531,18820467,7296570,850256,182566693,41,19328,83102,345,808602943,617332709,763473076,1122955384,4403,-,-,75924,5760620698,4741227564,3781118238,3262758603,1897657,75408772,153264921,844569,405431,14791590
1282449,Darkraid M,196183,-IR-,25,193,True,111226524,193,350315280,Springwardens,7065081,111226524,53401316,31732531,18820467,7272210,1391107,231855822,178,41551,90327,233,1611322768,1506325835,1463239506,1900957164,1436,-,-,74104,4370486061,3707744149,3778407871,3105483310,793915,76444398,259747648,5242022,2832006,5945151
4558387,RaphaSucks,196183,-IR-,25,193,True,110922745,193,222500255,League of Order,12030597,110922745,54556197,31732531,18225487,6408530,537569,226154870,56,35732,92345,411,1396023868,2098194398,1296233810,1704350230,6,250663551,100,64438,2920121972,3299316105,2072703207,2010820165,667299,98226899,92144666,3747049,1896684,26368842
8105817,Barret7,196183,-IR-,25,193,True,109069799,193,559521068,League of Order,13705446,109087269,50719380,31732531,18820468,7797420,395936,282190606,136,32285,112355,3169,1806228830,1732595403,1297083220,2276542995,7383,1291868942,296,133347,4530570362,4193643376,2677508739,2454566118,1525755,102882347,382764642,20983150,9246311,43450828
8149369,ᵀᴴIsss,196183,-IR-,25,193,True,108750838,193,211466656,League of Order,817554,108750838,51491890,31732531,18820467,6705950,689288,228545175,14,66788,57748,265,2842923002,1651813769,1016484275,1730026769,205,40426643,13,115647,6708307530,5662295192,3115307648,3700467891,1196623,58365345,139146497,2799546,1178403,9927306
8015271,ᴿᴵᴾðíabłoヤ,196183,-IR-,25,193,True,108363953,193,311666834,League of Order,15203834,108363953,50342505,31732531,18820467,7468450,485012,294453420,144,43942,74011,1276,338062025,507221106,353907332,562566691,7094,364452315,109,206379,6154412323,6042153353,4401363821,3501277246,2469033,100372569,155180865,8621011,4439352,42919203
6993747,ÐooM,196183,-IR-,25,193,True,107554348,193,85630594,League of Order,2832736,107567308,50531410,31732531,18142037,7148370,552024,111164138,57,28620,57966,380,1067164836,984427195,469666874,814668403,19,19165139,5,49021,4082879488,4319934129,2722426254,2638431803,1555812,29289056,50768527,2186791,1273216,2068086
5374373,Màvérick,196183,-IR-,25,193,True,107512608,193,99481739,League of Order,2534015,107512608,49167490,31732531,18820467,7792120,258114,113527013,86,15948,53932,394,1720365741,1627201239,1329048609,959564009,-,-,-,68556,3510145058,3903562700,2569396932,2228901039,1759692,33401785,45341569,516450,219569,19933213
1231267,Ukulelista,196183,-IR-,25,193,True,107103326,193,184031029,League of Order,9584326,107103326,48939698,31732531,18820467,7610630,832006,257457112,79,33747,121492,286,2783426736,2699117055,2368487236,2851346164,1738,63960104,20,246294,3981708731,4547195870,3108446911,2706240308,1120362,75385816,79430244,1871575,554787,26544613
8120075,Poshrocky,196183,-IR-,25,193,True,106652031,193,201117042,League of Order,8573073,106652031,46321733,31732531,18820467,9777300,300559,274599810,46,35918,69451,1065,3036739372,2852106576,1767478747,1554278603,2694,15000000,3,65394,8183906300,7613695767,5124659184,4125638658,2527793,60382016,96235887,1123825,558496,42771203
4275754,ᴶᵘˢᵗKanna,196183,-IR-,25,193,True,105499814,27017,257344306,League of Order,6000,105521814,48311468,31066169,18820467,7045710,837918,347875713,87,31451,107889,655,2976445527,3160804286,2191798178,2424990147,2425,2142157128,439,170370,7545455935,8191139021,5560983808,3823563922,1032429,59434195,122217186,1689031,812501,73085094
8144341,Thunder707,196183,-IR-,25,193,True,105239517,27017,198715298,Springwardens,-,107607187,47850349,31732531,18820467,6836170,25279,249853026,4,36123,119257,151,5891204112,5708041124,3900589748,2208300594,99793,-,-,281675,3841573293,3813141036,2357094086,2019404547,1633448,61519049,126575970,2878909,916517,6817751
7960754,ᵏᵃʳᵒˡᵒYakisoba,196183,-IR-,25,193,True,105094673,193,193963125,League of Order,3786289,105097948,47078155,31732531,18820467,7463520,325649,162008012,32,44546,95777,83,955967385,837251646,1070874256,1742264725,2788,20000000,4,83502,3994832597,3956483161,3037470556,2469718441,1353760,63572614,118948837,5473131,3209531,2724748
8333500,Tamir89,196183,-IR-,25,193,True,104928624,193,144679544,League of Order,7588743,104928624,45360016,31732531,18820467,9015610,533904,193957459,16,29702,66533,86,2029690145,1766575240,1553801003,1399108525,51,5000000,1,74663,3642986453,4235095751,3094606851,2516817017,2050531,56194861,79106069,841677,311376,8147589
8130069,Sancho,196183,-IR-,25,193,True,104179308,193,346990779,League of Order,6783601,104179308,47901270,31732531,18342127,6203380,205631,234781599,340,18922,124984,545,594356880,538578719,481170838,2120731508,1326,34960000,8,138956,6071400128,6026397744,4132786172,3583819154,1736474,86993101,223971571,11479037,5146267,19166844
1251241,TheFinisher,196183,-IR-,25,193,True,103952404,193,192802441,League of Order,5278137,103976364,45423556,31732531,18820467,7975850,614777,175370735,166,20874,91063,900,2792060205,2550306367,1830357536,1392818691,196,29187055,9,69308,3634371039,3659527124,2512070938,2104748552,2211869,51045490,116899335,2038592,1276518,21357133
8148541,ᴶᵘˢᵗBootyᴼᴹᵉᴴʸ,196183,-IR-,25,193,True,103445687,27017,328414796,League of Order,-,103445687,46603034,31734406,18820467,6287780,351500,208152681,249,37897,94096,625,709578137,470114086,399851473,1092913107,22,1205045466,254,67026,4747775260,4475018745,2086523485,2106701672,348725,85237669,184032768,5450083,2520322,51069121
7770073,ₑᵥᵢₗV3X,196183,-IR-,25,193,True,103332243,27017,347678260,League of Order,-,103332243,43949615,31732531,18820467,8829630,172792,308292074,24,22283,135575,983,2752303918,2508768464,1097217374,2389982749,105205,461530283,101,121536,5579564893,5738894149,2871887992,2126251319,1508521,121257039,140259378,1518620,1005107,83626302
10948473,xDub,196183,-IR-,25,193,True,102738962,193,119497899,Springwardens,5721688,102738962,46189204,31732531,18820467,5868760,946447,199446761,460,36948,37482,452,2005105968,1311224340,1275044661,781406616,1958,166984832,55,63185,7932743730,7200429015,5201493052,3929725988,2627541,42691946,62348397,2707004,3215681,8371916
5186482,ᵒᵘᵗRikRansom,196183,-IR-,25,193,True,102531142,27017,185853285,League of Order,-,102594462,45904914,31732531,18820467,6009230,242708,145644289,41,36067,113070,220,2353955902,2193309702,1564007381,2036390903,30383,34600006,9,132249,3863638152,3516452396,2308061397,2063866151,1310031,72720894,97050732,1541191,795088,13699825
4431428,TheLecoIsALie,196183,-IR-,25,193,True,101937470,27017,229565976,League of Order,-,101986880,43499052,31732531,18820467,7885420,1641541,247085220,685,34425,84392,1283,1862050335,1639081400,1082565031,2261389247,130,361810950,79,111876,6297548338,6147683581,4849197523,3754174479,2062904,70447861,104064941,6523803,3882822,44258191
7963312,Madmax76,196183,-IR-,25,193,True,101857096,27017,427647898,League of Order,-,101857096,44204657,31732262,18820467,7099710,1392204,270492872,612,50649,132275,542,235411400,408374102,299462787,1247438488,2210,829626172,205,103168,4354526624,4745996171,3401211767,3022482569,660745,136893306,259826833,12994619,6940110,10320037
8127937,j u e l z,196183,-IR-,25,193,True,101614450,27017,261238508,League of Order,-,101622440,44441022,31732531,18820467,6556430,899987,209185749,4,54653,89528,290,2601168561,2458061814,1755160764,2049477871,4,9583061,4,94561,5007379657,5455552526,3344831269,3142635833,1308199,76660754,167810034,2779700,912216,13050700
5104155,ᴶᵘˢᵗElfman,196183,-IR-,25,193,True,101438388,193,333020016,League of Order,11224869,101438388,45360550,31732531,18820467,5524840,1245594,223310602,61,30124,148467,363,1849780783,2331107471,1642213045,2195848265,49777,347970000,79,140202,6701278749,7861798284,5535835648,4576798179,1375849,125831820,162658625,2574510,988362,40807770
2227823,ⁿᵃˢJustemi,196183,-IR-,25,193,True,101118358,193,213474493,Wilderburg,3835815,101118358,44345850,31732531,18740967,6299010,915713,261589016,217,39408,108536,290,3470523624,5354567841,3048907999,3243149293,1529,7485978,5,153996,4392575721,7570431822,4493873334,3969645566,712244,48169824,152319876,3443168,2309214,6976632
1279366,ⁿᵃˢRairond,196183,-IR-,25,193,True,100945566,27017,573365436,League of Order,-,100945566,43510578,31732531,18584577,7117880,1611895,279193652,535,27145,124990,399,1766471098,1185179015,669377081,1135003654,11384,250601473,63,94011,7008783309,5955801610,4053634203,3261811961,1437182,110909200,352570409,9195635,3982923,96507875
7754620,ᵘⁿᵏⁿᵒʷⁿ,196183,-IR-,25,193,True,100268874,27017,204832274,League of Order,-,100268874,43552081,31732531,18070932,6913330,328169,142766780,7,25551,70562,278,889334019,838744039,839788622,960271480,247,13800000,3,85277,3577509001,3553917300,2777486371,2197181676,1293612,59837355,127572131,4691991,2491770,10229679
1281321,ⁿᵃˢZavy,196183,-IR-,25,193,True,100217768,193,447483483,League of Order,12114444,100217768,41991510,31732531,18820467,7673260,1304373,283330029,147,30515,148291,249,1152029464,1074836048,666639353,2959759118,48758,593217817,125,162256,5094734418,5936461413,2884029908,2564413232,2219724,115931987,280532872,3021467,1687996,46233640
8503410,Zebulah,196183,-IR-,25,193,True,100132908,193,147282649,Wilderburg,7052292,100147008,45096310,31732531,16923087,6380980,302242,277133563,143,55758,69872,787,3064864614,2549497587,1755195729,3033568367,8118,105751256,69,203401,8076606511,8333552712,6104098285,4460627237,2420776,43528104,84562103,2354169,2321428,14342359
4380601,ᵉˣᵒV I R I O N,196183,-IR-,25,193,True,99614251,193,194884200,League of Order,7653340,99614251,43744762,31732531,17927328,6069630,489994,178788353,97,17358,82145,362,2684503452,2873252287,1841590016,2199186426,899,36029021,15,88311,3927973689,4167079582,3039967412,2628616750,513126,35348796,134905407,9076266,3082564,12328206
7777123,Ｌｕｆｆｙッ,196183,-IR-,25,193,True,99541303,193,172656987,League of Order,2178871,99543323,42579464,31171532,18820467,6918640,91943,233484043,12,24950,92164,767,4473064244,3656698056,3017410952,2256921071,82017,37385577,12,167234,7689732017,6693876353,5691358235,4409953331,574997,31326273,104318986,2918422,1410099,32675292
8875815,Druzyako,196183,-IR-,25,193,True,99526956,193,131841337,League of Order,11954513,99526956,42171128,31732531,18820467,6776830,218894,167100777,21,17014,87081,225,3244751999,3074965738,2196643801,1782696934,31681,21371369,8,78014,5736989997,5672386701,4345432385,3496583589,855517,43264221,43712214,1567924,414475,42858533
8444847,KSM6914,196183,-IR-,25,193,True,99463098,27017,148732852,League of Order,-,99507098,42344220,31732531,18820467,6309880,654686,201207898,7,35393,88710,76,2065567799,1933175235,1349766489,1009373535,7441,74768884,16,131292,4428506103,4452542386,3108802697,2390462334,811440,53436348,86145380,1646673,522602,6950702
2056095,ⁿᵃˢZloyByryndyk,196183,-IR-,25,193,True,99185573,193,781165457,Wilderburg,22672156,99185573,42554855,31732531,18446757,6451430,1899679,287647690,474,28835,132370,909,2163411087,1785942669,1411493653,1791908769,1052,294464526,74,131648,5056558442,4322442611,2820396897,2586566768,1385669,208484498,523724117,10277616,3408213,35057889
7971140,Nixie 공주님,196183,-IR-,25,193,True,99107906,27017,77940180,Springwardens,-,99158186,41490790,31732531,18820467,6953280,232758,230459418,3,30211,38194,4,694098021,782455554,898103027,1409308348,20,-,-,54107,5355079114,4939839281,3671440242,3201143985,1752670,28029931,46367884,119699,60718,3354246
3406281,ⁿᵃˢOppss001,196183,-IR-,25,193,True,98572098,27017,295018549,League of Order,-,98607988,42648260,31732531,18206917,5920390,1119631,271851950,151,30282,109503,1560,2003407578,2538158388,1346777508,2368321334,42418,70418500,17,79771,7005077030,8280668476,5396948950,4610144151,1253770,74873129,160440603,2713764,1255373,55640699
5531538,Suleman,196183,-IR-,25,193,True,98067507,193,164739598,League of Order,4363954,98067507,41996089,31732531,18304987,5901900,669194,209018525,29,30785,78876,194,2215376614,2317594156,1474466348,918540431,35532,51745418,13,93966,3633460702,4317167139,3042252380,2568239926,1360004,67595526,85561643,3856923,1478606,6202278
1279545,ⁿᵃˢMrJ,196183,-IR-,25,193,True,97765793,27017,632757761,League of Order,-,97765793,40967085,31732531,18523647,6542530,1813410,381026948,397,56113,198390,300,1219037228,1295214759,740631807,3241328499,36094,491935024,103,158279,7903953475,8817725121,5205054791,4255534001,1628929,172079642,446599859,3785643,1919668,8278626
1356194,ⁿᵃˢ Серий,196183,-IR-,25,193,True,97564245,193,193021792,League of Order,-,97564245,41502136,31732531,18407008,5922570,572396,291688992,72,38856,82143,422,3522344926,3623430606,2338795607,2677683828,2846,29679006,8,145910,5664155421,5865918602,4212310489,3265921396,470099,37832501,124192367,1503620,590113,28795950
8202636,DBronc44,196183,-IR-,25,193,True,97064840,193,106698182,League of Order,7888831,97077840,40307103,31366440,18820467,6570830,422153,179232367,8,28889,71780,116,2610875091,2314890244,1194378903,1251898415,232,277805809,61,84954,5395309802,5787213924,3502681055,3005548984,1252953,43023569,57378664,1048624,447130,4787662
8228721,RogerPludbiere,196183,-IR-,25,193,True,96925001,27017,135389765,League of Order,-,96931001,38310812,31171532,18820467,8436190,35924,198857332,25,15566,127852,135,1850950181,1508274904,1468854287,1036103225,796,2600000,1,144497,4630924372,4580615735,3397216538,2373141897,1326451,50082756,78627304,1485239,722059,4469703
8098965,乂SonGulli乂,196183,-IR-,25,193,True,96824384,193,109543734,League of Order,5109684,96824384,39299586,31732531,18035227,7625040,287245,191073663,10,30650,90846,192,2712496444,2691169271,1591691839,1729516688,24494,27234018,13,121520,5567728794,5900094537,3999613505,3201106439,702814,34706252,60596428,2539640,1729460,9958401
1307633,ⁿᵃˢ Pirat,196183,-IR-,25,193,True,96776144,193,345944430,Wilderburg,6889371,96782674,39745606,31732531,18407007,6891000,783946,221924524,81,18604,108505,212,2437334415,1914715232,2171321024,1781657243,11283,687158645,143,131580,5553837765,5110430928,4266976440,3076011525,999914,86603112,222566941,3091753,1135361,32480478
8251557,Lovré07ᵀᴹ,196183,-IR-,25,193,True,96359100,193,241552577,League of Order,-,96359100,37846492,31732531,18820467,7703610,647371,320694282,138,49987,120918,452,3472631234,3593978306,2173744748,1577569099,29974,789189594,184,178256,5552356489,6094633368,4072423807,3038574252,1287885,70370648,92157442,6187888,2680027,70118133
8186712,Patriota 1983,196183,-IR-,25,193,True,95889914,27017,369630325,League of Order,-,98444614,38855636,31732531,18820467,5936620,391799,344357100,13,46033,85685,1314,3118573922,3047249496,1333900773,1487787280,13525,-,-,139449,5167004494,5311281014,2608451819,1991524502,1067037,69393734,222634586,3738079,1216534,72623097
8056700,Promethous,196183,-IR-,25,193,True,95438448,27017,133157699,League of Order,-,95491638,37891420,31732531,18820467,6994030,760377,185981069,218,14493,94550,373,2232123149,2611584480,1557527567,1626354719,694,5946067,9,118905,4292426592,5497405420,3658159406,2405994003,1143275,51449340,65074438,3679038,1120983,11749262
4276878,Hėnrý,196183,-IR-,25,193,True,95176421,193,264009527,League of Order,12956435,95176421,39430452,31171532,17576387,6742050,717014,279908298,157,23799,92067,1110,1110585182,1505456733,1623239181,2785809622,17,66757462,28,93611,5742579778,5693911640,3503867151,2722256495,1020974,47632940,190309223,4335440,1730697,19869258
8210546,乂 Grimm 乂,196183,-IR-,25,193,True,94962457,193,80941538,League of Order,5777338,95421797,38691388,31171532,18407007,6332530,505159,258417342,49,59184,56617,356,1481515814,1374726669,617289721,1028718120,186,175587380,38,56332,5906100512,6092388198,3062835990,2640303621,1122087,35734336,41601309,878551,376486,2295252
1336818,ⁿᵃˢKoshmaR,196183,-IR-,25,193,True,94765737,193,484678129,League of Order,12015550,94765737,40181707,31732531,17212119,5639380,1833198,360703526,597,36887,128229,1672,1541533960,1487717765,748513763,2808093635,10297,198974356,42,147513,6072848811,6211239016,3165404714,2890155502,955070,92202294,348822004,8569286,4248621,30544801
8254834,乂 LiLien 乂,196183,-IR-,25,193,True,94055409,27017,175433158,League of Order,-,94060409,39951607,29459655,18486507,5949640,709866,259750777,309,18905,124836,1303,3441730435,5074449362,3171300653,2426762856,30210,375221107,104,157791,6775099358,8420315349,5698181637,3983113149,776847,44819172,101014019,9207884,7846692,12377552
7965722,SCORPYツ,196183,-IR-,25,193,True,93646634,27017,207482918,League of Order,-,93690154,36228966,31732531,18523647,7161490,1298946,269538175,667,57453,96745,1072,925693203,1011421231,813364067,1809110482,2234,25676792,10,134506,7682529356,8661732491,5666133032,4387037121,1753594,71232096,113379700,4581830,2255736,15740056
8167299,亗 Kill0gramm,196183,-IR-,25,193,True,93608466,193,193903174,League of Order,3884001,93608466,36197798,31732531,18486507,7167630,328273,233880146,14,36869,100663,296,2673065424,2878309355,1684624619,3354945856,37002,2800000,1,132069,5896822521,7131814012,5257972412,3865799872,732380,51878881,125884592,4103795,1231881,10799958
7880112,DiddleStar,196183,-IR-,25,193,True,93477982,27017,139807807,League of Order,-,93564072,36868044,31732531,18820467,6056940,286611,206906389,126,28605,77402,303,811537076,754318367,527936197,883845177,162,23864849,7,61824,3904660879,4278316867,2682303626,2107725630,1843341,57529125,68409340,3384674,1101511,9302758
4827497,ˢᶜᵒᵗᵗᶦˢʰsniper,196183,-IR-,25,193,True,93036068,27017,121820338,League of Order,-,93140026,36846950,31732531,18544827,5841360,601232,180103000,206,22164,84070,661,473783039,549585966,478566011,787963959,1250,181256201,66,123967,2688810279,3215953379,2332004179,1991810149,548261,43159375,61872289,3147423,1415384,12090856
8886505,captor,196183,-IR-,25,193,True,92485428,193,119895965,Springwardens,7261418,95777997,33355960,31732531,18820467,8091670,1038989,269163747,56,35367,66759,483,2713217076,2898970247,1441813725,1846561627,6700,1364065176,293,105160,6461740143,7185977941,4713360517,3215601675,1659071,34145537,36871253,1296419,1179716,46378469
7968411,PANK,196183,-IR-,25,193,True,92425534,193,123372674,League of Order,5302443,92430534,34254356,31732531,18820467,7362180,209464,163375991,18,14225,98010,176,1119587535,1046176718,1028884799,850932930,7282,9114019,7,66994,4507129426,5060836302,3508699484,2428752165,1543426,48407225,66951089,717288,341533,6927268
8350597,FaerieDragon,196183,-IR-,25,193,True,92408879,193,210403123,Springwardens,12059716,92408879,36054118,30132714,18820467,7089580,172909,298756999,4,17474,97767,267,4133435617,3896565142,2577153576,1999435857,7511,30000000,6,117015,5446019695,5217925593,3192746837,2422839625,1242737,81161307,104923847,1655721,784122,21858462
4276639,ᴶᵘˢᵗGajil,196183,-IR-,25,193,True,91877662,193,170547297,League of Order,7469377,91877662,34817494,31366440,18820468,6617260,501677,248629430,125,24458,73080,333,1954139957,1821131998,1534280360,1386226486,1252,682922874,141,103222,6015312968,5731710300,4227703988,2931468798,943742,44319044,88941423,1944640,618763,34630256
8119232,Baryla,196183,-IR-,25,193,True,91533467,193,121166797,League of Order,3805917,91533467,35748128,31171532,18301037,6056770,63518,191103016,64,29244,83577,21,964828517,1559858509,1452394074,1651294882,26095,-,-,108757,3578677019,5137305717,3644181672,2427700031,1023703,42248177,72624194,785027,517617,4890152
6990159,MjM,196183,-IR-,25,193,True,91454929,193,100782720,League of Order,2764215,91454929,33941761,31732531,18820467,6640170,504882,215130678,123,50611,94819,567,2222065987,2210782513,1650751159,1143712248,21,25777022,21,61083,5107135645,5619518011,3808307595,2905675606,509964,31457865,56222255,5578068,3956649,3513463
8408680,乂Apphia乂,196183,-IR-,25,193,True,91263066,27017,79476364,Springwardens,-,91355256,35983034,29059155,18661467,7495410,327084,225441085,44,43031,79266,325,3474981945,3265553586,2394642437,2143317845,13635,140000005,29,109908,6487686082,6342044778,5063642701,3409493504,558570,26768962,43784507,2632266,2877996,3358326
8088282,ᶜᵒᵐᵐᵃⁿᵈᵉʳZOROᴵᴿ,196183,-IR-,25,193,True,91213042,193,160140199,Springwardens,7985155,91213042,34803694,31732531,16923087,7433730,401028,270396075,46,29501,65402,1111,2153722388,2507645721,1575052884,2561349443,8202,3512918,4,98708,6381789306,7700534369,5339725202,3907140256,754441,39820366,94660027,2722163,1098871,21810057
5113327,ᴶᵘˢᵗ ᴼᴻᴱ ᴶᴱᴶᴱ,196183,-IR-,25,193,True,91136484,27017,301339341,League of Order,-,91136484,34464947,31366440,17177887,7767210,1097515,284282648,435,40502,103567,745,2592448941,2387867953,1863187619,1792561071,222,1726490548,385,125306,6927607101,6686904296,4471628912,3076829948,488797,41365828,147442369,5133997,2512160,104586107
7928364,Grucekk ツ,196183,-IR-,25,193,True,90608735,193,138744953,Wilderburg,3572557,90608735,34083859,31732531,18820467,5797770,805483,282290129,42,51164,102590,2051,3064179522,2187487900,2077806383,1164197074,278,1170947831,371,136455,5623856146,5182166627,3969262367,2642820283,750683,41472660,91078845,1943965,1027393,3184442
